unique_key,created_date,complaint_type,descriptor,borough,latitude,longitude,status,closed_date,severity,month,weather,impact,complaints,accessibility,priority_score,priority_tier
68879902,2026-05-04 15:36:55,Street Condition,Dumpster - Construction Waste,Staten Island,40.628424228002935,-74.11442531263312,In Progress,,3.04,5,1.03,1.66,1.96,0.39,7.14,High
68879283,2026-05-04 15:36:00,Street Light Condition,Street Light Out,Brooklyn,40.61457793208347,-74.03822989873284,Open,,1.0,5,1.04,2.69,0.42,1.31,5.46,Medium
68878578,2026-05-04 15:32:55,Street Condition,"Rough, Pitted or Cracked Roads",Manhattan,40.78152514006051,-73.96041405700397,In Progress,,3.14,5,1.03,1.37,0.14,1.28,6.02,Medium
68876780,2026-05-04 15:29:03,Street Condition,Pothole,Bronx,40.807538709491,-73.87979415864231,Open,,2.82,5,1.05,1.89,0.28,1.42,6.55,High
68880782,2026-05-04 15:29:00,Street Light Condition,Street Light Out,Queens,40.70583706535481,-73.90245494467112,Open,,1.13,5,1.08,1.68,0.79,0.49,4.18,Medium
68884593,2026-05-04 15:25:26,Sidewalk Condition,Sidewalk Violation,Queens,40.76240429477208,-73.7752949930582,In Progress,,2.18,5,1.03,1.55,0.74,1.05,5.59,Medium
68880783,2026-05-04 15:25:00,Street Light Condition,Street Light Out,Queens,40.70583706535481,-73.90245494467112,Open,,1.21,5,1.07,1.51,0.83,0.85,4.48,Medium
68885316,2026-05-04 15:22:00,Street Light Condition,Street Light Out,Brooklyn,40.61457793208347,-74.03822989873284,Open,,1.0,5,1.01,1.92,0.38,1.15,4.46,Medium
68877046,2026-05-04 15:18:08,Street Condition,Failed Street Repair,Manhattan,40.72469090556487,-73.99566343859878,In Progress,,3.33,5,1.06,2.16,0.0,1.48,7.17,High
68883093,2026-05-04 15:17:17,Street Condition,Cave-in,Queens,40.746938982389054,-73.88380121778016,In Progress,,2.78,5,1.04,2.06,0.84,1.24,7.03,High
68881628,2026-05-04 15:12:05,Street Condition,Plate Condition - Noisy,Brooklyn,40.70357679779332,-73.98150512167672,In Progress,,2.63,5,1.05,2.04,0.34,1.27,6.41,Medium
68886132,2026-05-04 15:09:07,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.63649768373701,-73.96133599029751,In Progress,,2.04,5,1.01,1.71,0.26,1.09,5.12,Medium
68884592,2026-05-04 15:06:37,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.60718453286604,-73.95704924772664,In Progress,,1.9,5,1.1,1.38,0.19,1.22,4.88,Medium
68886129,2026-05-04 15:04:18,Sidewalk Condition,Blocked - Construction,Brooklyn,40.676966534898206,-73.98333673579408,In Progress,,2.26,5,1.09,1.56,0.24,0.88,5.14,Medium
68881584,2026-05-04 14:55:05,Sidewalk Condition,Sidewalk Violation,Manhattan,40.796281307705485,-73.93204284799025,In Progress,,2.25,5,1.08,2.13,0.09,1.07,5.72,Medium
68880061,2026-05-04 14:54:10,Sidewalk Condition,Sidewalk Violation,Bronx,40.85617760515634,-73.91322743370544,In Progress,,1.85,5,1.09,1.25,0.24,1.24,4.75,Medium
68887629,2026-05-04 14:53:32,Sidewalk Condition,Broken Sidewalk,Manhattan,40.766831013648506,-73.99498200138902,In Progress,,2.36,5,1.01,2.47,0.0,0.65,5.5,Medium
68883792,2026-05-04 14:51:00,Street Light Condition,Street Light Out,Staten Island,40.6350686987191,-74.15071477981725,Open,,1.0,5,1.05,1.42,1.98,1.24,5.69,Medium
68877040,2026-05-04 14:49:32,Sidewalk Condition,Sidewalk Violation,Manhattan,40.825524644722776,-73.94425108093758,In Progress,,2.01,5,1.03,2.57,0.05,0.23,4.92,Medium
68880052,2026-05-04 14:49:16,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.66764125432126,-73.97609361346684,In Progress,,1.8,5,1.09,1.48,0.41,0.94,4.79,Medium
68883090,2026-05-04 14:49:07,Street Condition,Blocked - Construction,Manhattan,40.74291043907456,-73.99280410305454,In Progress,,3.35,5,1.02,1.58,0.0,1.08,6.08,Medium
68881592,2026-05-04 14:48:04,Street Condition,Blocked - Construction,Brooklyn,40.675912415344776,-73.89490986850322,In Progress,,2.73,5,1.02,2.37,0.35,1.47,6.97,High
68877620,2026-05-04 14:43:06,Street Condition,"Rough, Pitted or Cracked Roads",Brooklyn,40.67551454337671,-73.88637354583852,Closed,2026-05-04T15:56:49.000,2.64,5,1.07,1.86,0.4,1.24,6.32,Medium
68882789,2026-05-04 14:42:12,Street Condition,Pothole,Queens,40.67245921311012,-73.75949460564553,Pending,,2.95,5,1.01,1.4,0.96,0.8,6.14,Medium
68880790,2026-05-04 14:42:00,Street Light Condition,Street Light Out,Manhattan,40.79995879322592,-73.960525898404,Open,,1.39,5,1.07,2.35,0.04,0.88,4.76,Medium
68881589,2026-05-04 14:38:35,Sidewalk Condition,Sidewalk Violation,Manhattan,40.79007237777703,-73.94707954963326,In Progress,,2.31,5,1.03,2.33,0.06,0.99,5.76,Medium
68887640,2026-05-04 14:35:24,Street Condition,Cave-in,Queens,40.685801653243566,-73.75431918018356,In Progress,,3.2,5,1.07,0.87,0.72,1.47,6.48,Medium
68883092,2026-05-04 14:34:07,Street Condition,Blocked - Construction,Manhattan,40.80962280597619,-73.93575360303117,In Progress,,3.31,5,1.09,2.69,0.0,1.18,7.48,High
68883082,2026-05-04 14:33:46,Sidewalk Condition,Broken Sidewalk,Bronx,40.84652056837161,-73.82874620734127,In Progress,,2.31,5,1.06,1.39,0.43,1.58,5.85,Medium
68885174,2026-05-04 14:33:25,Street Condition,"Rough, Pitted or Cracked Roads",Brooklyn,40.625003350650495,-73.99377145112912,Closed,2026-05-04T16:30:30.000,3.02,5,1.02,2.65,0.23,1.12,7.08,High
68877030,2026-05-04 14:28:40,Sidewalk Condition,Broken Sidewalk,Queens,40.68096149298317,-73.8352681534008,In Progress,,1.85,5,1.0,0.83,0.78,0.68,4.14,Medium
68880757,2026-05-04 14:28:00,Street Light Condition,Street Light Out,Bronx,40.81346966405476,-73.90264761435226,Open,,1.22,5,1.0,1.76,0.36,0.88,4.22,Medium
68880786,2026-05-04 14:22:00,Street Light Condition,Street Light Out,Staten Island,40.5768572335657,-74.11210508997915,Open,,1.13,5,1.01,1.11,2.0,0.91,5.16,Medium
68877713,2026-05-04 14:21:00,Street Light Condition,Glassware Hanging,Bronx,40.88159919410361,-73.82964310256374,Open,,1.0,5,1.06,0.61,0.18,1.51,3.36,Low
68882297,2026-05-04 14:20:00,Street Light Condition,Lamppost Base Door/Cover Open,Manhattan,40.76092853692368,-73.96913301834103,Open,,1.0,5,1.03,2.33,0.11,0.75,4.22,Medium
68876246,2026-05-04 14:15:00,Street Light Condition,Fixture/Luminaire Missing,Queens,40.70051930104178,-73.89796183534921,Open,,1.2,5,1.02,0.54,0.76,1.17,3.69,Low
68878231,2026-05-04 14:11:53,Street Condition,Pothole,Queens,40.72175133879533,-73.80364019366561,Pending,,2.81,5,1.02,1.35,0.95,0.76,5.93,Medium
68885276,2026-05-04 14:10:41,Street Condition,Pothole,Queens,40.72233857469632,-73.80195368157871,Closed,2026-05-04T19:44:00.000,3.35,5,1.09,2.05,0.96,0.81,7.47,High
68878232,2026-05-04 14:06:24,Street Condition,Pothole,Queens,40.73001773405,-73.82346751751783,Pending,,2.79,5,1.01,1.23,0.92,1.42,6.39,Medium
68879275,2026-05-04 14:04:00,Street Light Condition,Street Light Out,Queens,40.70649338997625,-73.90283991246594,Open,,1.0,5,1.03,1.05,0.97,1.23,4.28,Medium
68879237,2026-05-04 14:04:00,Street Condition,Pothole,Queens,40.68438288190865,-73.8232602171572,Closed,2026-05-04T19:49:00.000,3.26,5,1.05,1.9,0.98,0.91,7.21,High
68884302,2026-05-04 14:03:38,Street Condition,Pothole,Queens,40.75183428049375,-73.82426509907472,Pending,,2.72,5,1.0,1.38,0.97,0.75,5.82,Medium
68877715,2026-05-04 14:02:14,Street Condition,Pothole,Queens,40.68795102155062,-73.8250103936431,Closed,2026-05-04T19:03:00.000,2.74,5,1.09,1.3,0.84,1.28,6.41,Medium
68882275,2026-05-04 14:01:02,Street Condition,Pothole,Queens,40.678749067245,-73.8204990590482,Closed,2026-05-04T19:21:00.000,3.08,5,1.01,2.14,0.83,1.26,7.34,High
68887632,2026-05-04 13:56:50,Sidewalk Condition,Sidewalk Violation,Queens,40.70406190795576,-73.78405391645968,In Progress,,2.3,5,1.07,0.92,0.72,1.19,5.29,Medium
68884303,2026-05-04 13:55:00,Street Condition,Pothole,Queens,40.7011425259486,-73.73826768972376,Pending,,2.76,5,1.06,1.27,0.75,0.95,5.9,Medium
68881585,2026-05-04 13:51:01,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.61288731649659,-73.93235560645623,In Progress,,1.85,5,1.08,2.23,0.38,0.77,5.38,Medium
68883101,2026-05-04 13:50:57,Street Condition,Cave-in,Brooklyn,40.66928720178045,-73.90189558310792,In Progress,,3.22,5,1.07,1.18,0.22,1.1,5.95,Medium
68883107,2026-05-04 13:50:06,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.76530240636652,-73.89642580772369,In Progress,,3.38,5,1.08,2.39,0.97,1.42,8.43,High
68883088,2026-05-04 13:45:23,Sidewalk Condition,Sidewalk Violation,Queens,40.75404074863583,-73.81529356471613,In Progress,,2.0,5,1.04,1.39,0.76,0.73,4.96,Medium
68881583,2026-05-04 13:42:04,Sidewalk Condition,Broken Sidewalk,Manhattan,40.815510167325854,-73.93563231275274,In Progress,,1.72,5,1.05,2.44,0.0,0.91,5.16,Medium
68883105,2026-05-04 13:39:03,Street Condition,Line/Marking - Faded,Brooklyn,40.70113153300768,-73.960862117193,In Progress,,2.61,5,1.07,2.24,0.25,1.59,6.87,High
68883086,2026-05-04 13:29:55,Sidewalk Condition,Sidewalk Violation,Staten Island,40.54802842553659,-74.17022250739687,In Progress,,1.78,5,1.06,1.12,1.86,0.91,5.78,Medium
68877038,2026-05-04 13:29:17,Sidewalk Condition,Newspaper Box Complaint,Queens,40.74947553265579,-73.88696200347357,In Progress,,1.71,5,1.05,1.26,0.74,0.96,4.76,Medium
68879753,2026-05-04 13:27:56,Street Condition,Pothole,Bronx,40.80404530786069,-73.90722346956667,Open,,3.14,5,1.02,1.58,0.34,0.89,6.01,Medium
68882776,2026-05-04 13:27:13,Street Condition,Pothole,Bronx,40.80549147088411,-73.91030263459558,Open,,2.7,5,1.03,1.96,0.25,1.49,6.48,Medium
68880065,2026-05-04 13:26:04,Street Condition,Cave-in,Queens,40.74496529839072,-73.88916025163634,In Progress,,3.01,5,1.04,1.01,0.93,0.78,5.85,Medium
68878555,2026-05-04 13:25:26,Sidewalk Condition,Defective Hardware,Manhattan,40.72975036103893,-73.97877016235788,In Progress,,2.16,5,1.0,1.4,0.0,0.43,3.99,Low
68879273,2026-05-04 13:23:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.84350055123097,-73.94590579172744,Open,,1.06,5,1.04,2.74,0.06,0.61,4.51,Medium
68878223,2026-05-04 13:22:04,Street Condition,Pothole,Brooklyn,40.67533331224856,-73.93607764459159,Open,,2.76,5,1.0,1.43,0.39,1.16,5.74,Medium
68886823,2026-05-04 13:20:35,Street Condition,Pothole,Queens,40.74710205462293,-73.95007306570065,Closed,2026-05-04T21:45:00.000,3.24,5,1.06,1.68,0.73,0.53,6.37,Medium
68886139,2026-05-04 13:20:32,Street Condition,Cave-in,Queens,40.68398851071497,-73.84480107226747,In Progress,,3.17,5,1.07,1.4,0.71,0.58,6.08,Medium
68883081,2026-05-04 13:19:22,Sidewalk Condition,Blocked - Construction,Brooklyn,40.59468723451774,-73.95642355178882,In Progress,,2.19,5,1.06,1.72,0.43,1.27,5.74,Medium
68876295,2026-05-04 13:19:00,Street Light Condition,Street Light Out,Manhattan,40.71455812288278,-74.02123221319597,Open,,1.0,5,1.07,2.72,0.06,0.88,4.73,Medium
68877758,2026-05-04 13:19:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.71455812288278,-74.02123221319597,Open,,1.0,5,1.0,1.96,0.0,0.63,3.59,Low
68881283,2026-05-04 13:18:52,Street Condition,Pothole,Staten Island,40.61026106816776,-74.09748823861398,Open,,3.34,5,1.01,1.02,2.0,0.9,7.29,High
68885832,2026-05-04 13:15:55,Street Condition,Pothole,Manhattan,40.74970635362618,-73.99156182379805,Open,,2.92,5,1.07,1.87,0.0,1.42,6.41,Medium
68887648,2026-05-04 13:14:08,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.68730242849097,-73.73309002545065,In Progress,,2.84,5,1.08,1.25,0.71,1.38,6.41,Medium
68879284,2026-05-04 13:14:00,Street Light Condition,Street Light Out,Manhattan,40.81225294413802,-73.96210450952093,Open,,1.0,5,1.07,1.66,0.0,0.87,3.6,Low
68883102,2026-05-04 13:13:49,Street Condition,Cave-in,Brooklyn,40.60860080538439,-73.965022090408,In Progress,,3.13,5,1.07,1.55,0.41,1.34,6.65,High
68887636,2026-05-04 13:13:18,Sidewalk Condition,Sidewalk Violation,Queens,40.70919812699536,-73.87808145512605,In Progress,,2.36,5,1.07,2.33,0.81,1.04,6.71,High
68880740,2026-05-04 13:09:01,Street Condition,Pothole,Queens,40.70289457633228,-73.86915579783403,Closed,2026-05-04T18:23:00.000,2.83,5,1.07,1.86,0.85,0.47,6.21,Medium
68880071,2026-05-04 13:07:06,Street Condition,Failed Street Repair,Queens,40.56075852710093,-73.90918084956955,In Progress,,3.34,5,1.07,1.33,0.73,0.41,6.04,Medium
68876262,2026-05-04 13:06:10,Street Condition,Pothole,Manhattan,40.77373401201847,-73.96401108165736,Closed,2026-05-04T13:06:10.000,2.62,5,1.07,2.49,0.0,0.63,5.92,Medium
68878215,2026-05-04 13:05:33,Street Condition,Pothole,Manhattan,40.77169580618168,-73.9591815548924,Open,,3.04,5,1.01,1.21,0.0,0.43,4.71,Medium
68881610,2026-05-04 13:03:17,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.76339880977615,-73.88337902371029,In Progress,,3.11,5,1.01,2.19,0.83,1.08,7.24,High
68886134,2026-05-04 13:02:57,Sidewalk Condition,Sidewalk Violation,Queens,40.72360612716638,-73.88411248044687,In Progress,,1.68,5,1.04,2.15,0.94,0.84,5.68,Medium
68881288,2026-05-04 13:02:39,Street Condition,Pothole,Queens,40.74779363239601,-73.94984517789455,Pending,,2.71,5,1.05,2.62,0.92,1.13,7.52,High
68879750,2026-05-04 13:01:32,Street Condition,Pothole,Manhattan,40.77373401201847,-73.96401108165736,Open,,2.94,5,1.08,2.51,0.0,1.03,6.72,High
68879233,2026-05-04 13:01:00,Street Light Condition,Fixture/Luminaire Damaged,Staten Island,40.56029533754927,-74.16045391198504,Open,,1.37,5,1.03,1.42,1.87,1.21,5.91,Medium
68887630,2026-05-04 12:59:13,Sidewalk Condition,Broken Sidewalk,Manhattan,40.72090455679259,-73.98198733686029,In Progress,,2.08,5,1.03,2.65,0.0,0.62,5.41,Medium
68886140,2026-05-04 12:59:09,Street Condition,Defective Hardware,Manhattan,40.75924644465865,-73.98516790753852,In Progress,,3.35,5,1.08,1.69,0.11,1.05,6.47,Medium
68886130,2026-05-04 12:58:30,Sidewalk Condition,Blocked - Construction,Queens,40.70933903068709,-73.79703993887802,In Progress,,2.24,5,1.02,1.3,0.84,0.71,5.13,Medium
68883667,2026-05-04 12:57:08,Street Condition,Cave-in,Manhattan,40.77163664074519,-73.95508025413885,Closed,2026-05-04T13:50:41.000,2.97,5,1.08,1.97,0.09,1.11,6.38,Medium
68886836,2026-05-04 12:57:00,Street Light Condition,Street Light Out,Queens,40.70689307768153,-73.91541994207108,Open,,1.23,5,1.02,2.18,0.8,1.37,5.6,Medium
68882301,2026-05-04 12:57:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.75047500123587,-73.99336992791751,Open,,1.0,5,1.04,1.57,0.03,1.12,3.76,Low
68884603,2026-05-04 12:55:49,Street Condition,Defective Hardware,Manhattan,40.73867931986369,-73.9803153834493,In Progress,,2.69,5,1.04,1.52,0.03,0.85,5.2,Medium
68886149,2026-05-04 12:54:57,Street Condition,"Rough, Pitted or Cracked Roads",Brooklyn,40.60144856332325,-73.94010962425025,In Progress,,3.26,5,1.03,1.92,0.37,1.27,6.92,High
68886832,2026-05-04 12:54:15,Street Condition,Pothole,Staten Island,40.5545133506696,-74.18167180107281,Closed,2026-05-04T12:54:15.000,3.24,5,1.0,1.56,1.99,0.54,7.33,High
68883815,2026-05-04 12:54:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.74171393541022,-74.00198839920162,Open,,1.0,5,1.02,1.65,0.0,0.37,3.04,Low
68881609,2026-05-04 12:52:49,Street Condition,"Rough, Pitted or Cracked Roads",Brooklyn,40.58404883726527,-73.95074219155063,In Progress,,3.02,5,1.03,2.14,0.31,1.24,6.8,High
68878590,2026-05-04 12:52:07,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.679334376108606,-73.87242519598063,In Progress,,2.08,5,1.03,2.48,0.47,1.49,6.58,High
68877759,2026-05-04 12:52:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.75020892794078,-74.00233152392761,Open,,1.29,5,1.08,2.6,0.0,0.53,4.52,Medium
68880779,2026-05-04 12:51:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.74807053267775,-74.00774142151826,Open,,1.08,5,1.0,2.18,0.07,0.9,4.23,Medium
68886148,2026-05-04 12:50:12,Street Condition,"Rough, Pitted or Cracked Roads",Brooklyn,40.59922502373211,-73.9346092759239,In Progress,,2.93,5,1.04,1.75,0.46,1.23,6.49,Medium
68880780,2026-05-04 12:49:00,Street Light Condition,Multiple Street Lights Out,Manhattan,40.761390559358695,-73.98943057565516,Open,,1.0,5,1.0,2.87,0.02,0.72,4.61,Medium
68878575,2026-05-04 12:47:06,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.714542494369,-73.85911561781766,In Progress,,2.94,5,1.09,1.51,0.84,0.9,6.45,Medium
68886133,2026-05-04 12:46:56,Sidewalk Condition,Sidewalk Violation,Brooklyn,40.69404749995751,-73.94759210908485,In Progress,,2.12,5,1.08,2.27,0.22,1.28,6.06,Medium
68878563,2026-05-04 12:46:53,Street Condition,Cave-in,Queens,40.76538541778624,-73.74388149120787,In Progress,,3.29,5,1.1,2.48,0.92,1.03,8.05,High
68886859,2026-05-04 12:46:00,Street Light Condition,Street Light Out,Manhattan,40.76155557612661,-73.99406912322635,Open,,1.0,5,1.09,2.42,0.12,0.93,4.56,Medium
68883091,2026-05-04 12:44:47,Street Condition,Blocked - Construction,Brooklyn,40.67846848874266,-73.98782494366118,In Progress,,2.8,5,1.03,1.3,0.47,0.81,5.46,Medium
68881597,2026-05-04 12:44:24,Street Condition,Cave-in,Queens,40.70084661004652,-73.80654730021104,In Progress,,2.79,5,1.07,0.88,0.75,0.99,5.61,Medium
68877041,2026-05-04 12:43:41,Street Condition,Cave-in,Queens,40.68648549334334,-73.7335259839979,In Progress,,3.2,5,1.03,1.35,0.97,0.88,6.5,High
68880050,2026-05-04 12:42:04,Sidewalk Condition,Broken Sidewalk,Brooklyn,40.67263456830325,-73.9400060469089,In Progress,,2.25,5,1.09,2.15,0.29,1.0,5.89,Medium
68879763,2026-05-04 12:30:39,Street Condition,Pothole,Staten Island,40.579251607117456,-74.07780173780797,Open,,2.68,5,1.04,1.42,2.0,0.84,7.05,High
68882790,2026-05-04 12:30:28,Street Condition,Pothole,Queens,40.73267668386468,-73.79333897585512,Pending,,2.65,5,1.04,2.6,0.76,0.99,7.11,High
68878216,2026-05-04 12:29:54,Street Condition,Pothole,Manhattan,40.74047056754592,-73.9982858947459,Open,,3.08,5,1.09,2.22,0.0,0.64,6.22,Medium
68886825,2026-05-04 12:29:27,Street Condition,Pothole,Queens,40.73283234357654,-73.79289828792601,Closed,2026-05-04T19:05:00.000,2.72,5,1.08,1.34,0.88,1.0,6.16,Medium
68879254,2026-05-04 12:27:00,Street Light Condition,Street Light Out,Brooklyn,40.65897612028183,-73.95752770302906,Open,,1.26,5,1.1,1.23,0.33,0.99,3.94,Low
68881274,2026-05-04 12:18:38,Street Condition,Pothole,Manhattan,40.79417745756664,-73.94486601500368,Open,,2.85,5,1.01,2.59,0.14,0.62,6.23,Medium
68877741,2026-05-04 12:16:00,Street Light Condition,Street Light Out,Manhattan,40.720688510277206,-73.98805533064537,Open,,1.0,5,1.02,2.0,0.0,0.32,3.34,Low
68881587,2026-05-04 12:13:30,Sidewalk Condition,Sidewalk Violation,Staten Island,40.53913482087604,-74.17949651287564,In Progress,,2.34,5,1.03,0.45,2.0,1.28,6.14,Medium
68880741,2026-05-04 12:12:42,Street Condition,Pothole,Queens,40.68701570365808,-73.77486394917298,Closed,2026-05-04T19:02:00.000,2.73,5,1.04,1.51,0.83,1.22,6.4,Medium
68885278,2026-05-04 12:11:58,Street Condition,Pothole,Queens,40.68836406597468,-73.77661904378921,Closed,2026-05-04T18:57:00.000,2.83,5,1.05,1.0,0.73,0.76,5.46,Medium
68876264,2026-05-04 12:11:00,Street Light Condition,Fixture/Luminaire Damaged,Bronx,40.86523203041587,-73.84483363628956,Open,,1.0,5,1.03,1.39,0.23,1.5,4.15,Medium
68880742,2026-05-04 12:10:51,Street Condition,Pothole,Queens,40.68991733376831,-73.77789394110152,Closed,2026-05-04T20:05:00.000,2.69,5,1.08,1.5,0.92,0.69,6.02,Medium
68884595,2026-05-04 12:10:48,Sidewalk Condition,Sidewalk Violation,Queens,40.74263213678294,-73.90433176084098,In Progress,,1.62,5,1.02,1.05,0.94,0.91,4.55,Medium
68886136,2026-05-04 12:09:12,Street Condition,Cave-in,Queens,40.75183428049375,-73.82426509907472,In Progress,,2.64,5,1.07,1.26,0.7,0.84,5.62,Medium
68883103,2026-05-04 12:07:21,Street Condition,Cave-in,Queens,40.702740273496296,-73.79841611401179,In Progress,,2.74,5,1.09,1.13,0.81,0.92,5.85,Medium
68886146,2026-05-04 12:00:35,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.79952438531463,-73.8190717717811,In Progress,,2.64,5,1.06,1.14,0.84,1.19,5.97,Medium
68882777,2026-05-04 11:58:48,Street Condition,Pothole,Bronx,40.81631856222832,-73.89621273798038,Open,,3.07,5,1.04,1.1,0.34,1.18,5.81,Medium
68877716,2026-05-04 11:56:29,Street Condition,Pothole,Queens,40.78663944062994,-73.81833761047208,Closed,2026-05-04T19:12:00.000,3.14,5,1.02,1.26,0.89,0.9,6.25,Medium
68880101,2026-05-04 11:53:43,Street Condition,Plate Condition - Noisy,Manhattan,40.71894895062729,-73.99933261668744,In Progress,,2.91,5,1.01,1.55,0.1,1.12,5.71,Medium
68884596,2026-05-04 11:48:22,Street Condition,Blocked - Construction,Manhattan,40.76560484562155,-73.96650998764255,In Progress,,2.85,5,1.07,2.29,0.0,0.92,6.26,Medium
68883814,2026-05-04 11:48:00,Street Light Condition,Multiple Street Lights Out,Staten Island,40.520200795105545,-74.18822536337285,Open,,1.0,5,1.05,1.3,1.88,0.82,5.05,Medium
68877039,2026-05-04 11:46:21,Sidewalk Condition,Pedestrian Ramp Defective,Staten Island,40.63715545821601,-74.12987939252582,In Progress,,2.3,5,1.0,1.8,1.91,1.07,7.08,High
68885165,2026-05-04 11:43:52,Street Condition,Cave-in,Bronx,40.86929610833195,-73.90152458061507,Closed,2026-05-04T14:33:14.000,3.28,5,1.1,2.54,0.44,1.6,8.19,High
68883108,2026-05-04 11:43:30,Street Condition,"Rough, Pitted or Cracked Roads",Queens,40.6673248296835,-73.78354924228586,In Progress,,2.63,5,1.07,1.84,0.85,1.32,6.82,High
68887646,2026-05-04 11:40:43,Street Condition,Failed Street Repair,Manhattan,40.737369006023336,-73.99897880167086,In Progress,,2.75,5,1.08,2.22,0.0,0.5,5.69,Medium
